run_id,duration_days,final_vials,waste_vials,total_media_l,failures,violations,daily_metrics
160,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5813653.735008994), 'flask_count': 3, 'avg_confluence': np.float64(0.07751538313345326), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 160}, {'day': 2, 'total_cells': np.float64(10968553.250323549), 'flask_count': 3, 'avg_confluence': np.float64(0.14624737667098067), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 160}, {'day': 3, 'total_cells': np.float64(20430905.660979792), 'flask_count': 3, 'avg_confluence': np.float64(0.27241207547973056), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 160}, {'day': 4, 'total_cells': np.float64(36420233.752516806), 'flask_count': 3, 'avg_confluence': np.float64(0.4856031167002241), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 160}]"
161,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5708274.920556128), 'flask_count': 3, 'avg_confluence': np.float64(0.0761103322740817), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 161}, {'day': 2, 'total_cells': np.float64(10769885.971403306), 'flask_count': 3, 'avg_confluence': np.float64(0.14359847961871075), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 161}, {'day': 3, 'total_cells': np.float64(20062180.412245866), 'flask_count': 3, 'avg_confluence': np.float64(0.2674957388299449), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 161}, {'day': 4, 'total_cells': np.float64(35777991.14896323), 'flask_count': 3, 'avg_confluence': np.float64(0.47703988198617636), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 161}]"
162,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5517466.947537178), 'flask_count': 3, 'avg_confluence': np.float64(0.07356622596716238), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 162}, {'day': 2, 'total_cells': np.float64(10414714.65037218), 'flask_count': 3, 'avg_confluence': np.float64(0.1388628620049624), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 162}, {'day': 3, 'total_cells': np.float64(19432007.08078523), 'flask_count': 3, 'avg_confluence': np.float64(0.25909342774380306), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 162}, {'day': 4, 'total_cells': np.float64(34836461.203228265), 'flask_count': 3, 'avg_confluence': np.float64(0.46448614937637683), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 162}]"
163,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6027343.594222676), 'flask_count': 3, 'avg_confluence': np.float64(0.08036458125630234), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 163}, {'day': 2, 'total_cells': np.float64(11367725.382717242), 'flask_count': 3, 'avg_confluence': np.float64(0.15156967176956324), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 163}, {'day': 3, 'total_cells': np.float64(21148218.742865525), 'flask_count': 3, 'avg_confluence': np.float64(0.2819762499048737), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 163}, {'day': 4, 'total_cells': np.float64(37542542.95245542), 'flask_count': 3, 'avg_confluence': np.float64(0.5005672393660722), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 163}]"
164,4,30,3,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5235441.904042484), 'flask_count': 3, 'avg_confluence': np.float64(0.0698058920538998), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 164}, {'day': 2, 'total_cells': np.float64(9886374.10480997), 'flask_count': 3, 'avg_confluence': np.float64(0.13181832139746627), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 164}, {'day': 3, 'total_cells': np.float64(18472707.20530895), 'flask_count': 3, 'avg_confluence': np.float64(0.2463027627374527), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 164}, {'day': 4, 'total_cells': np.float64(33278666.7305877), 'flask_count': 3, 'avg_confluence': np.float64(0.44371555640783594), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 164}]"
165,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5544830.0404210985), 'flask_count': 3, 'avg_confluence': np.float64(0.07393106720561465), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 165}, {'day': 2, 'total_cells': np.float64(10465255.07026425), 'flask_count': 3, 'avg_confluence': np.float64(0.13953673427019), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 165}, {'day': 3, 'total_cells': np.float64(19519099.97020796), 'flask_count': 3, 'avg_confluence': np.float64(0.26025466626943944), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 165}, {'day': 4, 'total_cells': np.float64(34951281.48868875), 'flask_count': 3, 'avg_confluence': np.float64(0.46601708651584994), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 165}]"
166,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5520444.303940111), 'flask_count': 3, 'avg_confluence': np.float64(0.07360592405253481), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 166}, {'day': 2, 'total_cells': np.float64(10419847.886242382), 'flask_count': 3, 'avg_confluence': np.float64(0.13893130514989846), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 166}, {'day': 3, 'total_cells': np.float64(19438453.394304033), 'flask_count': 3, 'avg_confluence': np.float64(0.25917937859072043), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 166}, {'day': 4, 'total_cells': np.float64(34830687.15814992), 'flask_count': 3, 'avg_confluence': np.float64(0.4644091621086655), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 166}]"
167,4,30,2,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5057236.213350578), 'flask_count': 3, 'avg_confluence': np.float64(0.06742981617800771), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 167}, {'day': 2, 'total_cells': np.float64(9552521.170359157), 'flask_count': 3, 'avg_confluence': np.float64(0.1273669489381221), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 167}, {'day': 3, 'total_cells': np.float64(17866508.55050298), 'flask_count': 3, 'avg_confluence': np.float64(0.2382201140067064), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 167}, {'day': 4, 'total_cells': np.float64(32294313.655010093), 'flask_count': 3, 'avg_confluence': np.float64(0.4305908487334679), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 167}]"
168,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5920065.943581887), 'flask_count': 3, 'avg_confluence': np.float64(0.0789342125810918), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 168}, {'day': 2, 'total_cells': np.float64(11166526.364650834), 'flask_count': 3, 'avg_confluence': np.float64(0.14888701819534444), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 168}, {'day': 3, 'total_cells': np.float64(20781490.39475636), 'flask_count': 3, 'avg_confluence': np.float64(0.2770865385967515), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 168}, {'day': 4, 'total_cells': np.float64(36940086.162313186), 'flask_count': 3, 'avg_confluence': np.float64(0.4925344821641759), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 168}]"
169,4,30,3,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5385808.737871938), 'flask_count': 3, 'avg_confluence': np.float64(0.07181078317162586), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 169}, {'day': 2, 'total_cells': np.float64(10162689.551946945), 'flask_count': 3, 'avg_confluence': np.float64(0.1355025273592926), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 169}, {'day': 3, 'total_cells': np.float64(18939797.26177889), 'flask_count': 3, 'avg_confluence': np.float64(0.25253063015705185), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 169}, {'day': 4, 'total_cells': np.float64(33844737.13528383), 'flask_count': 3, 'avg_confluence': np.float64(0.4512631618037845), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 169}]"
170,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5965688.992328387), 'flask_count': 3, 'avg_confluence': np.float64(0.07954251989771183), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 170}, {'day': 2, 'total_cells': np.float64(11250944.92685146), 'flask_count': 3, 'avg_confluence': np.float64(0.15001259902468614), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 170}, {'day': 3, 'total_cells': np.float64(20927990.178453352), 'flask_count': 3, 'avg_confluence': np.float64(0.27903986904604466), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 170}, {'day': 4, 'total_cells': np.float64(37140011.55155129), 'flask_count': 3, 'avg_confluence': np.float64(0.495200154020684), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 170}]"
171,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5846710.9273791555), 'flask_count': 3, 'avg_confluence': np.float64(0.07795614569838875), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 171}, {'day': 2, 'total_cells': np.float64(11030560.335977826), 'flask_count': 3, 'avg_confluence': np.float64(0.1470741378130377), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 171}, {'day': 3, 'total_cells': np.float64(20543983.795448296), 'flask_count': 3, 'avg_confluence': np.float64(0.2739197839393106), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 171}, {'day': 4, 'total_cells': np.float64(36606369.21427409), 'flask_count': 3, 'avg_confluence': np.float64(0.4880849228569879), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 171}]"
172,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5901925.3310920745), 'flask_count': 3, 'avg_confluence': np.float64(0.07869233774789433), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 172}, {'day': 2, 'total_cells': np.float64(11133340.977386978), 'flask_count': 3, 'avg_confluence': np.float64(0.14844454636515972), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 172}, {'day': 3, 'total_cells': np.float64(20726359.83308119), 'flask_count': 3, 'avg_confluence': np.float64(0.27635146444108255), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 172}, {'day': 4, 'total_cells': np.float64(36878695.69225574), 'flask_count': 3, 'avg_confluence': np.float64(0.4917159425634099), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 172}]"
173,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5961168.501855143), 'flask_count': 3, 'avg_confluence': np.float64(0.07948224669140191), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 173}, {'day': 2, 'total_cells': np.float64(11243965.090620266), 'flask_count': 3, 'avg_confluence': np.float64(0.14991953454160356), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 173}, {'day': 3, 'total_cells': np.float64(20924884.65542065), 'flask_count': 3, 'avg_confluence': np.float64(0.27899846207227535), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 173}, {'day': 4, 'total_cells': np.float64(37187887.92766152), 'flask_count': 3, 'avg_confluence': np.float64(0.4958385057021537), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 173}]"
174,4,30,2,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5168002.079365317), 'flask_count': 3, 'avg_confluence': np.float64(0.06890669439153756), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 174}, {'day': 2, 'total_cells': np.float64(9760956.36711324), 'flask_count': 3, 'avg_confluence': np.float64(0.13014608489484322), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 174}, {'day': 3, 'total_cells': np.float64(18251015.459456086), 'flask_count': 3, 'avg_confluence': np.float64(0.24334687279274783), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 174}, {'day': 4, 'total_cells': np.float64(32953956.366307862), 'flask_count': 3, 'avg_confluence': np.float64(0.43938608488410485), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 174}]"
175,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5796564.830619134), 'flask_count': 3, 'avg_confluence': np.float64(0.07728753107492178), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 175}, {'day': 2, 'total_cells': np.float64(10936738.299293332), 'flask_count': 3, 'avg_confluence': np.float64(0.1458231773239111), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 175}, {'day': 3, 'total_cells': np.float64(20374421.198302552), 'flask_count': 3, 'avg_confluence': np.float64(0.2716589493107007), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 175}, {'day': 4, 'total_cells': np.float64(36335637.57877469), 'flask_count': 3, 'avg_confluence': np.float64(0.4844751677169959), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 175}]"
176,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5469193.178118892), 'flask_count': 3, 'avg_confluence': np.float64(0.0729225757082519), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 176}, {'day': 2, 'total_cells': np.float64(10324559.916353662), 'flask_count': 3, 'avg_confluence': np.float64(0.1376607988847155), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 176}, {'day': 3, 'total_cells': np.float64(19270143.040903807), 'flask_count': 3, 'avg_confluence': np.float64(0.2569352405453841), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 176}, {'day': 4, 'total_cells': np.float64(34584249.92484005), 'flask_count': 3, 'avg_confluence': np.float64(0.4611233323312007), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 176}]"
177,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5724198.207233945), 'flask_count': 3, 'avg_confluence': np.float64(0.07632264276311927), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 177}, {'day': 2, 'total_cells': np.float64(10801077.439971047), 'flask_count': 3, 'avg_confluence': np.float64(0.1440143658662806), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 177}, {'day': 3, 'total_cells': np.float64(20127529.169495095), 'flask_count': 3, 'avg_confluence': np.float64(0.26836705559326796), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 177}, {'day': 4, 'total_cells': np.float64(35931687.19049027), 'flask_count': 3, 'avg_confluence': np.float64(0.47908916253987016), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 177}]"
178,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5716354.425517833), 'flask_count': 3, 'avg_confluence': np.float64(0.07621805900690444), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 178}, {'day': 2, 'total_cells': np.float64(10784859.376668666), 'flask_count': 3, 'avg_confluence': np.float64(0.14379812502224887), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 178}, {'day': 3, 'total_cells': np.float64(20088227.54611936), 'flask_count': 3, 'avg_confluence': np.float64(0.2678430339482581), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 178}, {'day': 4, 'total_cells': np.float64(35812107.838658705), 'flask_count': 3, 'avg_confluence': np.float64(0.4774947711821161), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 178}]"
179,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5568395.677945816), 'flask_count': 3, 'avg_confluence': np.float64(0.07424527570594423), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 179}, {'day': 2, 'total_cells': np.float64(10509881.895186046), 'flask_count': 3, 'avg_confluence': np.float64(0.14013175860248062), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 179}, {'day': 3, 'total_cells': np.float64(19603234.742124397), 'flask_count': 3, 'avg_confluence': np.float64(0.2613764632283253), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 179}, {'day': 4, 'total_cells': np.float64(35105599.498774655), 'flask_count': 3, 'avg_confluence': np.float64(0.4680746599836621), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 179}]"
180,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6108813.038994836), 'flask_count': 3, 'avg_confluence': np.float64(0.08145084051993114), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 180}, {'day': 2, 'total_cells': np.float64(11519691.76533746), 'flask_count': 3, 'avg_confluence': np.float64(0.15359589020449949), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 180}, {'day': 3, 'total_cells': np.float64(21419899.66081171), 'flask_count': 3, 'avg_confluence': np.float64(0.28559866214415613), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 180}, {'day': 4, 'total_cells': np.float64(37959856.60096045), 'flask_count': 3, 'avg_confluence': np.float64(0.5061314213461393), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 180}]"
181,4,30,1,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(4920382.786246626), 'flask_count': 3, 'avg_confluence': np.float64(0.06560510381662167), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 181}, {'day': 2, 'total_cells': np.float64(9294508.90942503), 'flask_count': 3, 'avg_confluence': np.float64(0.12392678545900038), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 181}, {'day': 3, 'total_cells': np.float64(17387390.126958344), 'flask_count': 3, 'avg_confluence': np.float64(0.2318318683594446), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 181}, {'day': 4, 'total_cells': np.float64(31454322.378601395), 'flask_count': 3, 'avg_confluence': np.float64(0.4193909650480187), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 181}]"
